name
A certain man
Walda Frey
Walda Frey
Walda Rivers
Walda Rivers
Walder Brax
Walder Frey
Walder Frey
Walder Frey
Walder Frey
Walder Frey
Walder Goodbrook
Walder Haigh
Walder Rivers
Walder Stackspear
Walder Vance
Walder of Woodmere
Walderan Tarbeck
Waldon Wynch
Walgram
Walgrave
Wallace Massey
Wallace Waynwood
Wallen
Walter Brownhill
Walter Whent
Walter Wyl
Walton Frey
Walton Stark
Walton Stark (son of Brandon)
Walton Towers
Steelshanks Walton
Waltyr Frey
Walys Flowers
Walys Mooton
Ward of Gyles Rosby
Warren
Warrick Manderly
Warryn Beesbury
The Blue Bard
Wat (Whitesmile) is a singer in service to House Lannister.
Wat (Night's Watch)
Wat (Barleycorn)
Wat (Wet)
Wat (Standfast)
Wat (orphan)
Wat (sailor)
Wat the Hewer
Wat the Tanner
Wate
Watkyn
Watt of Long Lake
Watty
Waymar Royce
Wayn
Weasel
Webber
The Weeper
Weese
Wenda
Wendamyr
Wendel Frey
Wendel Manderly
Wendell Webber
Wendello Qar Deeth
Wendeyne
Werlag
Wex Pyke
Whale That Walks
Whalen Frey
Wick Wittlestick
Widow of the waterfront
The Widower
Wilbert
Wilbert Osgrey
Will
Will (orphan)
Will (squire)
Will (Standfast)
Will (Treb)
Will the Stork
Will of the Woods
Will Cole
Will Humble
Will Short
Fletcher Will
Hookface Will
Willam
Willam Dustin
Willam Foxglove
Willam Royce
Willam Stackspear
Willam Stafford
Willam Stark
Willam the Wanderer
Willam the Wasp
Willam Wells
Willam Whistler
Willam Wythers
Willamen Frey
Willas Tyrell
Willem Darry
Willem Frey
Willem Lannister
Willem Wylde
William Mooton
William Tortoll
Willifer
Willis Fell
Willis Wode
Willit
Willow (hound)
Willow Heddle
Willow Witch-eye
Willow (daughter of Aegon IV)
Willow Pound-Stone
Willum
Wolmer
Woth
Wulfe
Wulfgar Hoare
Wun Weg Wun Dar Wun
Lord Wyl (conquest of Dorne)
Wyl of Wyl
Wyl
Wyl the Whittler
Wyl Waynwood
Wyland Wyl
Wylis Manderly
Wylla
Wylla Fenn
Wylla Manderly
Wylla of Wyl
Wyllis
Wyman Manderly
Wyman Webber
Wynafrei Whent
Wynafryd Manderly
Wynton Stout
Xanda Qo
Xandarro Xhore
Xaro Xhoan Daxos
Xhobar Qhoqua
Xhondo Dhoru
Yandel
Yandry
Yellow Dick
Yezzan zo Qaggaz
Ygon Farwynd
Ygon Oldfather
Ygritte
Yna
Ynys Yronwood
Yohn Farwynd
Yohn Royce
Yorbert Royce
Yoren
Yoren Yronwood
Yorick V Yronwood
Yorkel
Yorko Terys
Yormwell
Yorrick
Yorwyck VI Royce
Yrma Peake
Ysabel
Ysabel Staunton
Ysilla
Ysilla Royce
Yurkhaz zo Yunzak
Zachery Frey
Zahrina
Zarabelo
Zeggo
Zei
Zekko
Zhako
Zharaq zo Loraq
Zhea
Zhoe Blanetree
Zia Frey
Zollo
